scenario,run,type,location,severity,component_1_type,component_1_location,component_2_type,component_2_location,baseline_att,baseline_att_access,baseline_att_walk_component,baseline_CEF,baseline_CEF2,baseline_exposure,baseline_dun,baseline_gc,baseline_gc_access,baseline_cost,baseline_energy,baseline_vkm,baseline_vh,baseline_num_routes,baseline_num_unique_nodes,baseline_invalid_edges,baseline_gc_P30,baseline_gc_P60,baseline_gc_P90,att,att_access,att_walk_component,CEF,CEF2,exposure,dun,gc,gc_access,cost,energy,vkm,vh,num_routes,num_unique_nodes,invalid_edges,gc_P30,gc_P60,gc_P90,phase,broken_routes,delta_att,pct_delta_att,delta_att_access,pct_delta_att_access,delta_CEF,pct_delta_CEF,delta_CEF2,pct_delta_CEF2,delta_exposure,pct_delta_exposure,delta_dun,pct_delta_dun,delta_gc,pct_delta_gc,delta_gc_access,pct_delta_gc_access,delta_cost,pct_delta_cost,delta_energy,pct_delta_energy,delta_vkm,pct_delta_vkm,delta_vh,pct_delta_vh,delta_num_routes,pct_delta_num_routes,delta_num_unique_nodes,pct_delta_num_unique_nodes
S2_energy,93,area_closure,peripheral_area,moderate,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,18.046418871741288,18.210228842578072,0.16380997083678378,1.471888847613593,1.3173902782782931,31.956520335538354,13.304333977311789,23.62806342048728,23.7700795657158,31288.88075107734,22780.466828216006,18983.722356846672,894.5501592,18,77,0,19.63676322729374,23.62806342048728,27.619363613680814,t0_immediate,18,-1.2441303321725137,-0.06449429298363862,-1.0803203613357297,-0.05600257151395911,-0.4152811797998466,-0.2200549890933951,-0.2816289803349368,-0.17612607153911525,0.5217301474454743,0.016597220605693734,13.304333977311789,,4.337514216573478,0.22485177434416706,4.479530361801999,0.2322137288290973,-3054.382383485681,-0.08893687159307102,-2512.8584584285272,-0.09934867914561536,-2094.048715357105,-0.09934867914561529,-76.61907840000003,-0.07889364225471636,6.0,0.5,-5.0,-0.06097560975609756
S2_energy,94,combined_disruption,peripheral + central_area,severe,node_removal,peripheral,demand_surge,central_area,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,17.50466846280359,17.602291867368432,0.09762340456484275,1.4112166073214318,1.2244978833186315,34.74990380169873,19.0179074228257,25.586391273570456,25.665448749432148,32488.302029324623,24621.170472786933,20517.642060655777,893.0104656000001,17,79,0,19.88101904672275,25.586391273570456,31.291763500418167,t0_immediate,17,-1.785880741110212,-0.0925780143547121,-1.6882573365453695,-0.08751732875510065,-0.4759534200920077,-0.25220484279540556,-0.3745213752945984,-0.23421942748795088,3.315113613605849,0.10546002037136466,19.0179074228257,,6.295842069656654,0.3263692496831199,6.374899545518346,0.3304674987804371,-1854.9611052383989,-0.054012372032626335,-672.1548138576,-0.026574394874544764,-560.1290115480006,-0.026574394874544792,-78.158772,-0.08047904420155409,5.0,0.4166666666666667,-3.0,-0.036585365853658534
S2_energy,95,demand_surge,central_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.060798121065375,19.060798121065375,0.0,1.871078756589784,1.5875977347588799,32.618303959187145,0.0,19.060798121065375,19.060798121065375,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.060798121065375,19.060798121065375,19.060798121065375,t0_immediate,12,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,-0.01609127082365558,-0.00852666722654043,-0.011421523854350024,-0.007142830702524176,1.1835137710942654,0.03764980660003152,0.0,,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,96,link_failure,any_road,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,t0_immediate,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,97,demand_surge,peripheral_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.49027816077978,19.49027816077978,0.0,1.9011586132186167,1.608948304504843,30.405929004909016,0.0,19.49027816077978,19.49027816077978,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.49027816077978,19.49027816077978,19.49027816077978,t0_immediate,12,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.013988585805177145,0.007412467134373653,0.00992904589161303,0.006209459853675636,-1.0288611831838637,-0.03273001591636466,0.0,,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,98,demand_surge,peripheral_area,moderate,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.632203415600706,19.632203415600706,0.0,1.9110987522757457,1.6160037780346062,29.674831281824822,0.0,19.632203415600706,19.632203415600706,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.632203415600706,19.632203415600706,19.632203415600706,t0_immediate,12,0.3416542116869046,0.017710963439941222,0.3416542116869046,0.017710963439941222,0.023928724862306128,0.012679686787471346,0.016984519421376243,0.010621835434368869,-1.7599589062680572,-0.05598761422415056,0.0,,0.3416542116869046,0.017710963439941222,0.3416542116869046,0.017710963439941222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,99,area_closure,peripheral_area,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,13.675798263161903,14.362348890385038,0.6865506272231348,0.8813790703045923,0.7705281759699566,27.29348993009485,46.63187653736985,35.277642824006385,35.64404201037629,27617.915982655308,20860.849298782963,17384.041082319138,761.7046175999999,22,72,0,21.288079862795428,35.277642824006385,49.26720578521734,t0_immediate,22,-5.6147509407518985,-0.2910622648116591,-4.928200313528764,-0.2554722657937026,-1.0057909571088473,-0.5329625537172118,-0.8284910826432733,-0.5181245180009857,-4.141300257998029,-0.1317425767189216,46.63187653736985,,15.987093620092583,0.8287526420890604,16.353492806462487,0.8477463567053123,-6725.347151907714,-0.195827260955274,-4432.47598786157,-0.1752429124138146,-3693.7299898846395,-0.1752429124138145,-209.4646200000002,-0.21568292310991974,10.0,0.8333333333333334,-10.0,-0.12195121951219512
S2_energy,100,node_removal,peripheral,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.001456928697284,19.001456928697284,0.0,1.7972892166810495,1.5194454318801778,30.86957176748767,4.576075423673489,20.877581182247358,20.877581182247358,33884.041318225965,25024.097510138945,20853.414591782453,955.6283136000001,13,80,0,19.50475855514531,20.877581182247358,22.250403809349407,t0_immediate,13,-0.28909227521651815,-0.014986212790554718,-0.28909227521651815,-0.014986212790554718,-0.08988081073239007,-0.04762729877369924,-0.07957382673305213,-0.04976414530620698,-0.5652184206052091,-0.01798066464650071,4.576075423673489,,1.587031978333556,0.08226992199950263,1.587031978333556,0.08226992199950263,-459.2218163370562,-0.013371525429536017,-269.2277765055878,-0.010644222278189194,-224.3564804213238,-0.010644222278189223,-15.540924000000018,-0.016002281989908877,1.0,0.08333333333333333,-2.0,-0.024390243902439025
S2_energy,101,demand_surge,peripheral_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.49027816077978,19.49027816077978,0.0,1.9011586132186167,1.608948304504843,30.405929004909016,0.0,19.49027816077978,19.49027816077978,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.49027816077978,19.49027816077978,19.49027816077978,t0_immediate,12,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.013988585805177145,0.007412467134373653,0.00992904589161303,0.006209459853675636,-1.0288611831838637,-0.03273001591636466,0.0,,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,102,demand_surge,peripheral_area,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.82048773363374,19.82048773363374,0.0,1.9242857802355466,1.6253638811651425,28.7049247181192,0.0,19.82048773363374,19.82048773363374,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.82048773363374,19.82048773363374,19.82048773363374,t0_immediate,12,0.5299385297199386,0.02747140706664904,0.5299385297199386,0.02747140706664904,0.037115752822107106,0.01966741326057306,0.02634462255191261,0.016475487965517267,-2.729865469973678,-0.0868421724350404,0.0,,0.5299385297199386,0.02747140706664904,0.5299385297199386,0.02747140706664904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,103,area_closure,central_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.68887804202714,19.712552562080706,0.023674520053564973,1.4382949373062701,1.2589904307162467,38.13042751512081,11.836945519136782,24.460483586345173,24.48135576635808,32070.401475590686,23743.992317386022,19786.660264488353,902.2818480000001,18,79,0,20.90939993060414,24.460483586345173,28.01156724208621,t0_immediate,18,0.39832883811333986,0.020648911231232553,0.42200335816690426,0.021876171264283407,-0.4488750901071694,-0.2378561992754828,-0.3400288278969832,-0.21264836309218538,6.695637327027928,0.21300085946061617,11.836945519136782,,5.1699343824313715,0.26800348335248325,5.19080656244428,0.2690854732840438,-2272.861658972335,-0.06618071352354779,-1549.3329692585103,-0.061254617639247076,-1291.110807715424,-0.06125461763924702,-68.8873896,-0.0709324255062257,6.0,0.5,-3.0,-0.036585365853658534
S2_energy,104,area_closure,central_area,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,16.804199744936344,17.68936884333184,0.8851690983954973,1.1252490282790168,0.9967173715768847,25.131129241404366,33.06378037744191,31.086364273549083,31.67886300528211,29344.526455221927,21050.373682832887,17541.978069027406,850.6080000000001,16,73,0,21.16723016031651,31.086364273549083,41.00549838678165,t0_immediate,16,-2.4863494589774575,-0.12888951126767348,-1.6011803605819601,-0.08300335794779246,-0.7619209991344227,-0.40373733583439414,-0.6023018870363452,-0.37666956404183605,-6.303660946688513,-0.200531351059447,33.06378037744191,,11.795815069635282,0.6114815573649953,12.388313801368309,0.6421960137275345,-4998.736679341095,-0.14555217597568273,-4242.951603811645,-0.16774985320146985,-3535.7930031763717,-0.16774985320146987,-120.56123760000003,-0.12414029700728241,4.0,0.3333333333333333,-9.0,-0.10975609756097561
S2_energy,105,demand_surge,peripheral_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.49027816077978,19.49027816077978,0.0,1.9011586132186167,1.608948304504843,30.405929004909016,0.0,19.49027816077978,19.49027816077978,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.49027816077978,19.49027816077978,19.49027816077978,t0_immediate,12,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.013988585805177145,0.007412467134373653,0.00992904589161303,0.006209459853675636,-1.0288611831838637,-0.03273001591636466,0.0,,0.1997289568659788,0.010353720609751038,0.1997289568659788,0.010353720609751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,106,link_failure,any_road,moderate,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.0874146491682,19.0874146491682,0.0,1.831163382319441,1.5585138082151067,32.38043415099226,1.3695721261834268,19.647742014234193,19.647742014234193,33843.8073693286,24935.03513239289,20779.195943660743,956.6917008,13,81,0,19.236870376379166,19.647742014234193,20.05861365208922,t0_immediate,13,-0.2031345547456027,-0.010530262907413199,-0.2031345547456027,-0.010530262907413199,-0.05600664509399844,-0.02967758298427477,-0.040505450398123255,-0.025331433739736273,0.9456439628993785,0.03008271909056918,1.3695721261834268,,0.35719281032039163,0.01851646661505738,0.35719281032039163,0.01851646661505738,-499.45576523442287,-0.014543049193591949,-358.29015425164107,-0.01416540333037296,-298.5751285430342,-0.01416540333037296,-14.477536800000053,-0.014907326385025987,1.0,0.08333333333333333,-1.0,-0.012195121951219513
S2_energy,107,node_removal,central,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.136505011420464,19.46425151190876,0.32774650048829546,1.727285803897301,1.5065520178714,31.891316621459044,2.945652571597466,20.340201602396156,20.658293829664498,34043.28548513258,25051.516435698864,20876.26369641572,963.4596960000001,13,81,0,19.456505830916917,20.340201602396156,21.2238973738754,t0_immediate,13,-0.15404419249333756,-0.007985474693591616,0.173702307994958,0.009004528909924248,-0.15988422351613862,-0.08472168442356855,-0.09246724074182988,-0.05782747158531617,0.4565264333661645,0.014522967407591961,2.945652571597466,,1.0496523984823547,0.054412779407513906,1.3677446257506958,0.07090231653296829,-299.97764943043876,-0.008734686865807506,-241.80885094566838,-0.0095601842859843,-201.50737578805638,-0.00956018428598427,-7.709541599999966,-0.007938412072289434,1.0,0.08333333333333333,-1.0,-0.012195121951219513
S2_energy,108,link_failure,any_road,moderate,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,18.92428015343172,18.92428015343172,0.0,1.678537957855283,1.4415125781559577,31.25000448369692,7.869548093567942,22.156753681536642,22.156753681536642,34046.59883095304,25033.158389629552,20860.965324691293,964.3236984,14,82,0,19.79588925346626,22.156753681536642,24.517618109607028,t0_immediate,14,-0.3662690504820816,-0.018986968520718444,-0.3662690504820816,-0.018986968520718444,-0.2086320695581565,-0.11055287362957338,-0.15750668045727223,-0.09850205343609929,-0.18478570439595998,-0.005878381986654855,7.869548093567942,,2.8662044776228406,0.14858076083398003,2.8662044776228406,0.14858076083398003,-296.6643036099849,-0.008638209550665042,-260.16689701498035,-0.010285990239185932,-216.80574751248423,-0.01028599023918596,-6.845539200000076,-0.007048760334416172,2.0,0.16666666666666666,0.0,0.0
S2_energy,109,demand_surge,central_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.060798121065375,19.060798121065375,0.0,1.871078756589784,1.5875977347588799,32.618303959187145,0.0,19.060798121065375,19.060798121065375,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.060798121065375,19.060798121065375,19.060798121065375,t0_immediate,12,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,-0.01609127082365558,-0.00852666722654043,-0.011421523854350024,-0.007142830702524176,1.1835137710942654,0.03764980660003152,0.0,,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,110,link_failure,any_road,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.589332306220456,19.589332306220456,0.0,1.546910962710513,1.4521175246810485,25.01087206828994,5.402173265831576,21.77238659291785,21.77238659291785,32528.283730502975,23345.764388554464,19454.80365712872,942.4689336,16,81,0,20.151734613168376,21.77238659291785,23.393038572667322,t0_immediate,16,0.29878310230665406,0.01548857417942434,0.29878310230665406,0.01548857417942434,-0.34025906470292644,-0.1803012233981304,-0.14690173393218142,-0.09186989658872767,-6.423918119802938,-0.20435695868701045,5.402173265831576,,2.481837389004049,0.12865561072260798,2.481837389004049,0.12865561072260798,-1814.9794040600464,-0.05284819316523982,-1947.5608980900688,-0.0769990057067912,-1622.967415075058,-0.07699900570679125,-28.700304000000074,-0.029552319913803735,4.0,0.3333333333333333,-1.0,-0.012195121951219513
S2_energy,111,node_removal,peripheral,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,18.57002541694987,18.64679969313204,0.0767742761821675,1.45633258612195,1.325975995829168,33.13010453727304,10.201389514138558,22.79645849977542,22.86540073299758,32183.60441507223,23517.81876580835,19598.182304840295,916.9476983999998,17,78,0,19.73604164553385,22.79645849977542,25.856875354016985,t0_immediate,17,-0.7205237869639305,-0.03735112874949904,-0.6437495107817632,-0.033371238111310736,-0.4308374412914895,-0.2282981581060804,-0.273043262784062,-0.170756706845959,1.6953143491801619,0.053931148865193526,10.201389514138558,,3.505909295861617,0.18174232671148177,3.5748515290837766,0.18531621320343153,-2159.6587194907916,-0.06288449385339023,-1775.5065208361812,-0.0701966428183996,-1479.5887673634825,-0.07019664281839952,-54.22153920000028,-0.055831195121043106,5.0,0.4166666666666667,-4.0,-0.04878048780487805
S2_energy,112,link_failure,any_road,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,t0_immediate,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,113,link_failure,any_road,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.393519305060774,19.393519305060774,0.0,1.685564259953415,1.5302393152936142,31.532620867914588,0.456526433366166,19.5788986230929,19.5788986230929,33851.99250422167,24858.487133132505,20715.40594427709,959.9815416,17,82,0,19.44194069308305,19.5788986230929,19.71585655310275,t0_immediate,17,0.10297010114697258,0.005337852233158882,0.10297010114697258,0.005337852233158882,-0.20160576746002445,-0.10682967858298698,-0.06877994331961568,-0.04301383047710505,0.09783067982170834,0.0031121785523723785,0.456526433366166,,0.28834941917909873,0.014947703983492412,0.28834941917909873,0.014947703983492412,-491.2706303413506,-0.014304716136508777,-434.83815351202793,-0.01719181438518219,-362.36512792668873,-0.017191814385182132,-11.187696000000074,-0.011519821228736243,5.0,0.4166666666666667,0.0,0.0
S2_energy,114,combined_disruption,any_road + peripheral_area,moderate,link_failure,any_road,demand_surge,peripheral_area,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.659330536264044,19.659330536264044,0.0,1.7615021986903165,1.5010531408211427,30.732995482794266,5.561111631502046,21.90272019803766,21.90272019803766,34091.62631330751,25099.503275561266,20916.25272963439,964.3680072000001,14,82,0,20.234386708587046,21.90272019803766,23.571053687488273,t0_immediate,14,0.3687813323502418,0.019117202338408325,0.3687813323502418,0.019117202338408325,-0.125667828723123,-0.06659062347199508,-0.09796611779208719,-0.06126637766517557,-0.7017947052986138,-0.022325414011016533,5.561111631502046,,2.612170994123858,0.13541195569454717,2.612170994123858,0.13541195569454717,-251.63682125550986,-0.007327108675420619,-193.82201108326626,-0.007662970720010817,-161.51834256938673,-0.007662970720010731,-6.801230400000009,-0.007003136154525996,2.0,0.16666666666666666,0.0,0.0
S2_energy,115,combined_disruption,central + peripheral_area,moderate,node_removal,central,demand_surge,peripheral_area,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.640247847709546,19.807287071466884,0.16703922375733998,1.5093752890776586,1.3052590578622767,32.544218467336094,11.63588352503898,24.336461599144478,24.484064333384282,32963.177015343645,24217.028783015467,20180.857319179555,934.3606200000002,15,79,0,20.845696541632783,24.336461599144478,27.82722665665617,t0_immediate,15,0.3496986437957439,0.01812797759665622,0.5167378675530827,0.02678709984307981,-0.3777947383357809,-0.200191150160215,-0.2937602007509532,-0.1837127346456856,1.1094282792432146,0.035293007289212086,11.63588352503898,,5.045912395230676,0.26157432543221354,5.19351512947048,0.2692258822997524,-1380.086119219377,-0.04018506086075612,-1076.2965036290661,-0.04255259011741631,-896.9137530242224,-0.042552590117416335,-36.808617599999934,-0.03790134219136013,3.0,0.25,-3.0,-0.036585365853658534
S2_energy,116,link_failure,any_road,severe,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.17901395290151,19.17901395290151,0.0,1.5163431925171411,1.3668897341520616,29.85870256876376,10.14132612689652,23.318803276152693,23.318803276152693,32444.353805552895,23968.459253929344,19973.71604494112,914.7433872,16,81,0,20.276405438083735,23.318803276152693,26.36120111422165,t0_immediate,16,-0.11153525101229178,-0.00578185980260545,-0.11153525101229178,-0.00578185980260545,-0.3708268348962984,-0.19649890021014943,-0.2321295244611683,-0.14516993664134203,-1.576087619329119,-0.05013832158250326,10.14132612689652,,4.028254072238891,0.20882008229302307,4.028254072238891,0.20882008229302307,-1898.9093290101264,-0.05529204728071009,-1324.8660327151883,-0.05238006540068295,-1104.055027262657,-0.05238006540068295,-56.42585040000006,-0.05810094493874448,4.0,0.3333333333333333,-1.0,-0.012195121951219513
S2_energy,117,demand_surge,central_area,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,19.060798121065375,19.060798121065375,0.0,1.871078756589784,1.5875977347588799,32.618303959187145,0.0,19.060798121065375,19.060798121065375,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.060798121065375,19.060798121065375,19.060798121065375,t0_immediate,12,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,-0.01609127082365558,-0.00852666722654043,-0.011421523854350024,-0.007142830702524176,1.1835137710942654,0.03764980660003152,0.0,,-0.22975108284842705,-0.011910033271723209,-0.22975108284842705,-0.011910033271723209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,118,link_failure,any_road,mild,,,,,19.290549203913802,19.290549203913802,0.0,1.8871700274134395,1.59901925861323,31.43479018809288,0.0,19.290549203913802,19.290549203913802,34343.26313456302,25293.325286644533,21077.771072203777,971.1692376000001,12,82,0,19.290549203913802,19.290549203913802,19.290549203913802,18.677108904259576,18.677108904259576,0.0,1.8229486936485646,1.5610443509553045,31.565226311911776,1.467388458174999,19.283476238782697,19.283476238782697,34204.41895359113,25216.054807186698,21013.379005988914,966.3175416000001,14,82,0,18.843259701330197,19.283476238782697,19.723692776235197,t0_immediate,14,-0.6134402996542256,-0.0318000432838774,-0.6134402996542256,-0.0318000432838774,-0.06422133376487493,-0.03403049689852105,-0.03797490765792544,-0.023748874476258446,0.13043612381889602,0.004149419259311731,1.467388458174999,,-0.00707296513110478,-0.0003666544200654364,-0.00707296513110478,-0.0003666544200654364,-138.84418097189337,-0.004042836012055032,-77.27047945783488,-0.003054975120200407,-64.39206621486301,-0.003054975120200436,-4.851695999999947,-0.004995726606816429,2.0,0.16666666666666666,0.0,0.0
